Posture Id,Posture Status,Evaluated Date,Control Statement,Control Id,Host Id,DNS Hostname,Technology Name,Instance,IP Address,NetBIOS Name,Policy Id,Policy Title,Qds,Mitre Tactic Name,Mitre Technique Name,Mitre Sub Technique Name
26055673099,Pass,2026-01-14 13:26:41 IST,Status of the separate partition exists for /var,29055,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Impact,Endpoint Denial of Service,Endpoint Denial of Service: OS Exhaustion Flood
26055673100,Fail,2026-01-14 13:26:41 IST,Status of the nodev option set on /var partition,29056,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Impair Defenses,
26055673101,Fail,2026-01-14 13:26:41 IST,Status of the nosuid option set on /var partition,29057,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673102,Pass,2026-01-14 13:26:41 IST,Status of the separate partition exists for /var/tmp,29058,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Impact,Endpoint Denial of Service,Endpoint Denial of Service: OS Exhaustion Flood
26055673103,Pass,2026-01-14 13:26:41 IST,Status of the nodev option set on /var/tmp partition,29059,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673104,Pass,2026-01-14 13:26:41 IST,Status of the nosuid option set on /var/tmp partition,29060,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673105,Pass,2026-01-14 13:26:41 IST,Status of the noexec option set on /var/tmp partition,29061,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673106,Fail,2026-01-14 13:26:41 IST,Status of the separate partition exists for /var/log,29062,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Persistence,Boot or Logon Autostart Execution,Boot or Logon Autostart Execution: Kernel Modules and Extensions
26055673107,Pass,2026-01-14 13:26:41 IST,Status of the nodev option set on /var/log partition,29063,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673111,Fail,2026-01-14 13:26:41 IST,Status of the nodev option set on /var/log/audit partition,29067,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673108,Pass,2026-01-14 13:26:41 IST,Status of the nosuid option set on /var/log partition,29064,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673109,Pass,2026-01-14 13:26:41 IST,Status of the noexec option set on /var/log partition,29065,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673110,Fail,2026-01-14 13:26:41 IST,Status of the separate partition exists for /var/log/audit,29066,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Persistence,Boot or Logon Autostart Execution,Boot or Logon Autostart Execution: Kernel Modules and Extensions
26055673112,Pass,2026-01-14 13:26:41 IST,Status of the nosuid option set on /var/log/audit partition,29068,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673113,Pass,2026-01-14 13:26:41 IST,Status of the noexec option set on /var/log/audit partition,29069,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Exploitation for Client Execution,
26055673114,Pass,2026-01-14 13:26:41 IST,Status of the 'gpgcheck' setting in /etc/dnf/dnf.conf file,22640,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Initial Access,Supply Chain Compromise,Supply Chain Compromise: Compromise Software Dependencies and Development Tools
26055673115,Pass,2026-01-14 13:26:41 IST,Status of the 'gpgcheck' setting within the /etc/yum.repos.d/* files,10847,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Initial Access,Supply Chain Compromise,
26055673116,Pass,2026-01-14 13:26:41 IST,Status of the 'SELinux' package on the host,10662,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Persistence,Create or Modify System Process,Create or Modify System Process: Systemd Service
26055673117,Pass,2026-01-14 13:26:41 IST,Status of the 'selinux' and 'enforcing' settings fetched with grubby command,25396,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673118,Pass,2026-01-14 13:26:41 IST,Status of the 'SELINUXTYPE' setting in the '/etc/selinux/config' file,7432,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,Impair Defenses,Impair Defenses: Disable or Modify Tools
26055673119,Pass,2026-01-14 13:26:41 IST,Status of 'Loaded policy name' setting through 'sestatus' (running configuration),12880,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Privilege Escalation,Exploitation for Privilege Escalation,
26055673120,Pass,2026-01-14 13:26:41 IST,"Status of SELinux, using getenforce utility",17566,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,Impair Defenses,Impair Defenses: Disable or Modify Tools
26055673121,Pass,2026-01-14 13:26:41 IST,Status of the 'SELINUX' setting in the '/etc/selinux/config' file,7431,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,Impair Defenses,Impair Defenses: Disable or Modify Tools
26055673122,Pass,2026-01-14 13:26:41 IST,Status of the MCS Translation Service (mcstrans),9376,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Lateral Movement,Exploitation of Remote Services,
26055673123,Pass,2026-01-14 13:26:41 IST,Status of the currently installed 'setroubleshoot' packages on the host,7427,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Persistence,Create or Modify System Process,Create or Modify System Process: Systemd Service
26055673124,Fail,2026-01-14 13:26:41 IST,Status of 'GRUB2_PASSWORD=grub.pbkdf2.sha512' setting in /boot/grub2/user.cfg file,28220,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Credential Access,Brute Force,Brute Force: Password Cracking
26055673125,Fail,2026-01-14 13:26:41 IST,Status of the ownership and permission of files in /boot/*,29121,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Initial Access,Valid Accounts,
26055673126,Pass,2026-01-14 13:26:41 IST,Status of the network parameter 'kernel.randomize_va_space',7436,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Privilege Escalation,Exploitation for Privilege Escalation,
26055673127,Pass,2026-01-14 13:26:41 IST,Status of ASLR parameter kernel.randomize_va_space,28595,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Privilege Escalation,Exploitation for Privilege Escalation,
26055673128,Pass,2026-01-14 13:26:41 IST,Status of 'kernel.randomize_va_space' specified in '/etc/default/ufw' file,26815,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Privilege Escalation,Process Injection,Process Injection: Proc Memory
26055673129,Pass,2026-01-14 13:26:41 IST,Status of the current setting for 'kernel.yama.ptrace_scope' parameter,20632,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673130,Fail,2026-01-14 13:26:41 IST,Status of the network parameter 'kernel.yama.ptrace_scope' from the config files,28632,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Credential Access,Adversary-in-the-Middle,
26055673131,Pass,2026-01-14 13:26:41 IST,Status of 'kernel.yama.ptrace_scope' specified in the file mentioned with 'IPT_SYSCTL' parameter in '/etc/default/ufw' file,26816,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Privilege Escalation,Process Injection,Process Injection: Ptrace System Calls
26055673132,Fail,2026-01-14 13:26:41 IST,"Status of the 'ProcessSizeMax' setting configured in '/etc/systemd/coredump.conf , /etc/systemd/coredump.conf.d/*.conf , /run/systemd/coredump.conf.d/*.conf and /usr/lib/systemd/coredump.conf.d/*.conf' file on the system",29027,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Collection,Data from Local System,
26055673133,Fail,2026-01-14 13:26:41 IST,"Status of the 'Storage' setting configured in '/etc/systemd/coredump.conf , /etc/systemd/coredump.conf.d/*.conf , /run/systemd/coredump.conf.d/*.conf and /usr/lib/systemd/coredump.conf.d/*.conf' file on the system",29028,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Collection,Data from Local System,
26055673134,Pass,2026-01-14 13:26:41 IST,Status of the 'LEGACY' crypto policy from '/etc/crypto-policies/config' file,17141,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Command and Control,Encrypted Channel,Encrypted Channel: Asymmetric Cryptography
26055673135,Pass,2026-01-14 13:26:41 IST,Status of the 'CRYPTO_POLICY' setting in the '/etc/sysconfig/sshd' file,17134,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",64,,,
26055673136,Pass,2026-01-14 13:26:41 IST,Status of the 'SHA1' hashing algorithm and signature algorithm in the '/etc/crypto-policies/state/CURRENT.pol' file,27071,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Discovery,System Information Discovery,
26055673137,Pass,2026-01-14 13:26:41 IST,status of signature support for sha1 in /etc/crypto-policies/state/CURRENT.pol,27072,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Discovery,System Information Discovery,
26055673138,Pass,2026-01-14 13:26:41 IST,Status of the mac setting in /etc/crypto-policies/state/CURRENT.pol,29123,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Credential Access,Adversary-in-the-Middle,Adversary-in-the-Middle: DHCP Spoofing
26055673139,Pass,2026-01-14 13:26:41 IST,Status of the system wide crypto policy for ssh,30909,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",64,,,
26055673140,Pass,2026-01-14 13:26:41 IST,Status of the OS ID Kernel in /etc/motd,29142,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Discovery,System Information Discovery,
26055673141,Pass,2026-01-14 13:26:41 IST,Status of the contents of the login banner in '/etc/issue',10684,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Discovery,System Information Discovery,
26055673142,Pass,2026-01-14 13:26:41 IST,Status of the 'banner' in the '/etc/issue.net' file,4750,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Discovery,Remote System Discovery,
26055673143,Pass,2026-01-14 13:26:41 IST,Ownership set for the '/etc/motd' file,5088,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673144,Pass,2026-01-14 13:26:41 IST,Permissions set for the '/etc/motd' file,2265,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673145,Pass,2026-01-14 13:26:41 IST,Permissions set for the '/etc/issue' file,2264,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673146,Pass,2026-01-14 13:26:41 IST,Ownership set for the '/etc/issue' file,4743,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673147,Pass,2026-01-14 13:26:41 IST,Permissions set for the '/etc/issue.net' file,2263,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673148,Pass,2026-01-14 13:26:41 IST,Ownership set for the '/etc/issue.net' file,4749,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673149,Pass,2026-01-14 13:26:41 IST,Status of the 'GDM' package,11327,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",41,Persistence,Create or Modify System Process,Create or Modify System Process: Systemd Service
26055673150,Pass,2026-01-14 13:26:41 IST,Status of the login-screen banner-message-enable setting,29261,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673151,Pass,2026-01-14 13:26:41 IST,Status of the login-screen banner-message-text setting,29262,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673152,Pass,2026-01-14 13:26:41 IST,Status of the login-screen disable-user-list setting,29263,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673153,Pass,2026-01-14 13:26:41 IST,Status of the login-screen idle-delay setting,29264,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Impair Defenses,Impair Defenses: Disable or Modify Tools
26055673154,Pass,2026-01-14 13:26:41 IST,Status of the login-screen lock-delay setting,29265,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Discovery,System Information Discovery,
26055673155,Pass,2026-01-14 13:26:41 IST,Status of the Locks idle-delay setting,29266,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673156,Pass,2026-01-14 13:26:41 IST,Status of the Locks lock-delay setting,29267,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673157,Pass,2026-01-14 13:26:41 IST,Status of 'automatic mounting of removable media' configured on the system,28950,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673158,Pass,2026-01-14 13:26:41 IST,Status of the login-screen automount-open setting,29268,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673159,Pass,2026-01-14 13:26:41 IST,Status of the Locks automount setting,29269,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673160,Pass,2026-01-14 13:26:41 IST,Status of the 'automount-open' parameter configured on the host,28990,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Collection,Data from Removable Media,
26055673161,Pass,2026-01-14 13:26:41 IST,Status of the login-screen autorun-never setting,29270,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Impair Defenses,Impair Defenses: Disable or Modify Tools
26055673162,Pass,2026-01-14 13:26:41 IST,Status of the 'autorun-never' parameter configured for locks directory on the host,28991,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673163,Pass,2026-01-14 13:26:41 IST,Status of the 'Enable' setting in '/etc/gdm/custom.conf',21425,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Credential Access,Adversary-in-the-Middle,
26055673331,Pass,2026-01-14 13:26:41 IST,Status of 'net.ipv4.conf.all.rp_filter' specified in '/etc/default/ufw' file,26809,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Impact,Endpoint Denial of Service,
26055673328,Pass,2026-01-14 13:26:41 IST,Status of 'net.ipv4.conf.default.secure_redirects' specified in '/etc/default/ufw' file,26803,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Impact,Network Denial of Service,Network Denial of Service: Direct Network Flood
26055673329,Pass,2026-01-14 13:26:41 IST,Status of the 'net.ipv4.conf.all.rp_filter' sysctl runtime setting,7513,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Impact,Network Denial of Service,
26055673330,Pass,2026-01-14 13:26:41 IST,Status of the network parameter 'net.ipv4.conf.all.rp_filter' from the config files,28635,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Credential Access,Adversary-in-the-Middle,
26055673332,Pass,2026-01-14 13:26:41 IST,Status of the current setting for 'net.ipv4.conf.default.rp_filter' network parameter,5958,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",64,,,
26055673333,Fail,2026-01-14 13:26:41 IST,"Status of the network parameter 'net.ipv4.conf.default.rp_filter' setting configured in '.conf' files under '/etc/sysctl.d/ , /run/sysctl.d/ , /usr/local/lib/sysctl.d/ , /usr/lib/sysctl.d/ , /lib/sysctl.d/ and /etc/sysctl.conf file",28986,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",64,,,
26055673334,Pass,2026-01-14 13:26:41 IST,Status of 'net.ipv4.conf.default.rp_filter' specified in '/etc/default/ufw' file,26810,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Impact,Network Denial of Service,
26055673335,Pass,2026-01-14 13:26:41 IST,Status of the current setting for 'net.ipv4.conf.all.accept_source_route' network parameter,5936,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Discovery,System Network Configuration Discovery,
26055673336,Pass,2026-01-14 13:26:41 IST,Status of net.ipv4.conf.all.accept_source_route on host (From all Feasible file/location),28644,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Reconnaissance,Gather Victim Network Information,
26055673337,Pass,2026-01-14 13:26:41 IST,Status of 'net.ipv4.conf.all.accept_source_route' specified in '/etc/default/ufw' file,26796,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Discovery,System Network Configuration Discovery,
